"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"199608",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"337102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40785169029444e-05,0,0,0,0,0,0,0
"163552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05575856880392e-06,0,0,0,0,0,0
"563442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"69877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5196292257361e-05,8.11151713760783e-06,0,0,0,0,0,0
"150701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08363785320587e-06,3.57520807711009e-06,0,0,0,0,0
"81557",0,0,2.86734651452526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,0,0,0,0,0,0,0
"582257",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,6.05050721401975e-07,0.000238549618320611,2.43345514128235e-05,0,0,0,0,0,0
"357330",1.15730426802241e-06,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263276",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542211",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,0,0.00034253965752885,9.46045297327613e-05,0.000134173447427842,3.81946168507011e-06,6.76148522784515e-07,0,0,0,3.57520807711009e-06,0,8.25715420483192e-07,2.46682733935404e-06,0,0
"573491",0,0,0,0,0,0,0,0,4.9989952019644e-07,9.98133490373002e-06,4.7223450031923e-07,0,0.000432456317630174,0.000152724801362305,0.000174778569675742,0,0,0,0,0,0,0,8.25715420483192e-07,2.46682733935404e-06,1.02978869765713e-06,0
"509986",0,0,0,6.47898767113436e-07,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.54541335603842e-06,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,0,0
"324544",8.10112987615687e-06,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"161988",0,0,3.72755046888284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"113898",3.47191280406723e-05,8.36667526819598e-05,0.000120428553610061,0,0,0,0,0,4.9989952019644e-07,0,0,0,9.41984058204339e-06,1.27270667801921e-06,4.11936022804778e-06,0,0,0,5.11177753544166e-05,0,3.57520807711009e-06,0,0,0,0,0
"533078",1.15730426802241e-06,1.40912425569616e-05,0,0,0,0,0,0,0,0,0,0,7.70714229439913e-06,2.96964891537816e-06,5.29632029320429e-06,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"345978",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349891",0,0,0,0,0,0,0,0,0,0,0,0,4.19611080472842e-05,8.90894674613447e-06,1.23580806841433e-05,0,0,0,0,0,0,0,8.25715420483192e-07,0,0,0
"534526",0,0,0,0,0,0,9.21884146819269e-06,0,0,0,0,0,2.22650777393753e-05,7.21200450877552e-06,7.65024042351731e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"193891",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"552001",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,6.16571383551931e-05,2.03633068483074e-05,4.06051222478996e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"549616",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.27270667801921e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"239489",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"44024",3.47191280406723e-06,6.69334021455678e-05,0,0,0,0,0,0,0,0,0,0,9.41984058204339e-06,3.39388447471789e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"215669",2.31460853604482e-06,3.78702143718344e-05,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.27270667801921e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"65688",3.47191280406723e-06,0.000136508912270566,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,3.39388447471789e-06,5.29632029320429e-06,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"102361",0,8.80702659810103e-07,0,0,0,0,0,5.36777296467469e-06,0,3.99253396149201e-05,1.88893800127692e-06,4.10741042559344e-06,0.000173838876195892,0.000481083124291261,0.000530220509353007,9.54865421267526e-06,6.76148522784515e-07,6.05050721401975e-07,0,0,0,1.06670535251412e-06,0,1.64455155956936e-06,1.02978869765713e-06,9.27436445099008e-07
"531244",0,0,0,0,0,0,2.30471036704817e-06,0,4.9989952019644e-07,9.98133490373002e-06,6.13904850415e-06,4.10741042559344e-06,0.000207236492804954,0.000482355830969281,0.000685579237953667,1.14583850552103e-05,6.76148522784515e-07,0,0,0,0,0,8.25715420483192e-07,8.22275779784679e-07,0,0
"111913",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"267008",0,0,0,0,0,0,0,0,4.9989952019644e-07,1.996266980746e-05,3.77787600255384e-06,7.39333876606819e-06,0.000250053949996061,0.000476416533138524,0.000634381475119359,9.54865421267526e-06,6.76148522784515e-07,0,0,0,0,2.13341070502824e-06,1.65143084096638e-06,0,0,0
"163647",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.11325388696876e-05,1.78178934922689e-05,1.35350407492999e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"260028",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.71269828764425e-06,8.48471118679473e-07,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"169619",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,4.7223450031923e-07,0,3.4253965752885e-06,1.27270667801921e-06,0,0,0,0,0,0,0,0,0,0,0,0
"574788",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.71269828764425e-06,2.54541335603842e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"81161",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,7.70714229439913e-06,2.07875424076471e-05,3.11894417266475e-05,0,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"52017",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,0,3.4253965752885e-06,1.06058889834934e-05,9.41568052125207e-06,0,0,0,0,0,0,0,0,0,0,0
"66912",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,1.64296417023738e-06,2.31214268831974e-05,4.6665911527371e-05,2.47161613682867e-05,0,0,0,0,0,0,0,0,0,0,0
"65481",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,2.54541335603842e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"210067",0,0,0,0,9.63170294287052e-07,0,0,0,4.9989952019644e-07,1.996266980746e-05,2.36117250159615e-06,7.39333876606819e-06,0.000449583300506616,0.00075726047342143,0.000827991405837604,1.90973084253505e-05,1.35229704556903e-06,1.21010144280395e-06,1.70392584514722e-05,2.02787928440196e-06,3.57520807711009e-06,0,1.65143084096638e-06,6.57820623827743e-06,2.05957739531426e-06,9.27436445099008e-07
"162849",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,4.7223450031923e-07,8.21482085118688e-07,3.76793623281735e-05,6.23626272229413e-05,0.000102395525668616,1.90973084253505e-06,0,0,0,0,0,0,0,1.64455155956936e-06,1.02978869765713e-06,0
"171902",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"235963",0,0,0,0,0,0,0,0,0,0,0,0,1.28452371573319e-05,3.01207247131213e-05,4.06051222478996e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"146618",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"263961",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,7.70714229439913e-06,1.48482445768908e-05,1.23580806841433e-05,0,0,0,0,0,0,0,0,0,0,0
"185193",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"100980",0,0,0,6.47898767113436e-07,0,0,0,0,4.9989952019644e-07,0,0,0,0.000101049198971011,4.62416759680313e-05,2.29507212705519e-05,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"576076",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,1.41670350095769e-06,2.46444625535606e-06,0.00106529833491472,0.000414902377034263,0.000357207379775,9.54865421267526e-06,2.02844556835354e-06,0,0,0,0,0,4.95429252289915e-06,3.28910311913872e-06,0,0
"533160",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.54541335603842e-06,2.94240016289127e-06,0,0,0,0,0,0,0,8.25715420483192e-07,0,0,0
"166011",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,4.7223450031923e-07,3.28592834047475e-06,0.000135303164723896,0.00024139003326431,0.000255400334138963,7.63892337014021e-06,6.76148522784515e-07,6.05050721401975e-07,0,0,0,0,0,0,1.02978869765713e-06,0
"199390",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,2.96964891537816e-06,5.29632029320429e-06,0,0,0,1.70392584514722e-05,0,0,0,0,0,0,0
"151229",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.81812003405763e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"170927",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,4.79555520540391e-05,0.000104361947597575,0.000123580806841433,3.81946168507011e-06,0,0,0,0,1.07256242313303e-05,0,0,8.22275779784679e-07,0,0
"170827",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"164448",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,4.11936022804778e-06,0,0,0,1.70392584514722e-05,0,0,0,0,0,0,0
"192578",0,0,0,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"153171",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"571797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43008323084404e-05,0,0,0,0,0
"162958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11151713760783e-06,7.50793696193118e-05,0,0,0,0,0
"151554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"548208",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"424925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05689113670709e-06,0,0,0,0,0,0,0,0,0
"101754",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"70228",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.39388447471789e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"214216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05050721401975e-07,0,0.000190620652733784,0.000521980379258073,1.06670535251412e-06,0,8.22275779784679e-07,0,0
"235905",3.47191280406723e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25715420483192e-07,0,0,0
"594126",1.04157384122017e-05,8.80702659810103e-07,2.86734651452526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274279",2.89326067005603e-05,4.40351329905051e-06,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242454",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255346",2.66179981645154e-05,1.23298372373414e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570248",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,1.41670350095769e-06,1.64296417023738e-06,5.65190434922603e-05,7.04231028503963e-05,0.000145354568046829,1.90973084253505e-06,0,0,0,0,0,0,8.25715420483192e-07,8.22275779784679e-07,0,0
"536403",0,0,0,0,0,0,0,0,0,0,0,0,0,5.51506227141658e-06,3.53088019546953e-06,0,0,0,0,0,0,0,0,0,0,0
"509572",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.02761897258655e-05,2.46056624417047e-05,2.94240016289127e-05,0,6.76148522784515e-07,0,5.11177753544166e-05,2.02787928440196e-06,2.14512484626605e-05,0,0,0,0,9.27436445099008e-07
"538643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,5.67806199632548e-05,2.14512484626605e-05,0,0,0,0,0
"553966",0,0,0,0,0,0,0,0,0,1.996266980746e-05,1.41670350095769e-06,4.92889251071213e-06,9.59111041080781e-05,0.000185390939431465,0.000318956177657414,9.54865421267526e-06,0,0,0,6.08363785320587e-06,3.57520807711009e-06,1.06670535251412e-06,0,8.22275779784679e-07,0,9.27436445099008e-07
"171074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,7.15041615422018e-06,0,0,0,0,0
"521924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"575684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"548187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"298691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"18359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05575856880392e-06,0,0,0,0,0,0
"547418",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,1.69694223735895e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"2724",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,3.81812003405763e-06,3.53088019546953e-06,0,0,0,0,0,0,0,0,0,0,0
"277874",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,4.7223450031923e-07,0,4.1104758903462e-05,6.02414494262426e-05,7.41484841048601e-05,0,0,0,0,0,3.57520807711009e-06,0,8.25715420483192e-07,0,1.02978869765713e-06,0
"158754",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,8.48471118679473e-07,0,0,0,0,0,0,0,0,0,0,0,0
"510501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81570338058888e-05,4.05575856880392e-06,0,0,0,0,0,0
"69761",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.3701586301154e-05,3.43630803065187e-05,2.82470415637562e-05,0,0,0,0,0,0,0,0,0,0,0
"264526",0,0,0,0,0,0,0,0,0,0,1.41670350095769e-06,2.46444625535606e-06,0.000134446815580074,0.000223572139772041,0.000322487057852883,1.90973084253505e-06,0,0,0,0,0,0,0,1.64455155956936e-06,0,0
"575995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"579753",0,0,0,0,0,0,0,0,0,0,0,0,1.02761897258655e-05,1.78178934922689e-05,1.76544009773476e-05,0,0,0,0,0,0,0,0,0,0,0
"66911",0,0,0,0,0,0,0,1.61033188940241e-05,0,0,4.7223450031923e-07,0,2.56904743146638e-06,1.35755378988716e-05,1.41235207818781e-05,0,0,0,0,0,0,0,0,0,0,0
"102061",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.96960303079089e-05,6.02414494262426e-05,6.88521638116558e-05,1.90973084253505e-06,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"142634",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90530",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,5.13809486293276e-06,1.99390712889676e-05,1.70659209447694e-05,0,0,0,0,0,0,0,0,0,0,0
"65476",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,8.90894674613447e-06,7.06176039093906e-06,1.90973084253505e-06,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"2742",0,0,0,0,9.63170294287052e-07,0,0,0,9.99799040392881e-07,9.98133490373002e-06,4.25011050287307e-06,5.75037459583081e-06,0.000713338836803831,0.00112337576113162,0.0012799440708577,2.48265009529557e-05,2.70459409113806e-06,6.05050721401975e-07,1.70392584514722e-05,0,0,0,8.25715420483192e-07,3.28910311913872e-06,0,1.85487289019802e-06
"47263",0,0,0,0,0,0,0,0,9.99799040392881e-07,0,1.41670350095769e-06,4.10741042559344e-06,0.000410191239890798,0.000619808152195355,0.000677928997530149,1.14583850552103e-05,1.35229704556903e-06,6.05050721401975e-07,0.000187431842966194,0.000101393964220098,3.9327288848211e-05,0,2.47714626144958e-06,1.64455155956936e-06,0,9.27436445099008e-07
"101137",0,0,0,0,0,9.73651596858165e-06,0,0,0,0,0,8.21482085118688e-07,1.88396811640868e-05,5.13325026801081e-05,6.7086723713921e-05,3.81946168507011e-06,0,0,0,0,0,0,0,0,0,0
"2741",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,3.53088019546953e-06,0,0,0,0,0,0,0,0,0,0,0
"77298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"2745",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,3.28592834047475e-06,0.000110469039553054,0.000218057077500625,0.000358972819872735,7.63892337014021e-06,1.35229704556903e-06,6.05050721401975e-07,0,2.02787928440196e-06,0,0,0,1.64455155956936e-06,0,0
"310689",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,8.48471118679473e-06,5.88480032578255e-06,0,0,0,0,0,0,0,0,0,0,0
"83666",0,0,0,0,4.81585147143526e-07,0,0,0,4.9989952019644e-07,9.98133490373002e-06,9.44469000638461e-07,0,0.000183258716777935,0.000304176896046591,0.000327783378146088,3.81946168507011e-06,0,6.05050721401975e-07,1.70392584514722e-05,0,0,0,0,8.22275779784679e-07,0,0
"143650",1.15730426802241e-06,0,0,0,0,0,2.30471036704817e-06,0,4.9989952019644e-07,0,1.88893800127692e-06,6.5718566809495e-06,0.000441019809068395,0.000445023101747384,0.000632616035021624,1.33681158977454e-05,0,6.05050721401975e-07,0,0,3.57520807711009e-06,0,0,2.46682733935404e-06,0,0
"563365",0,0,0,0,0,0,0,0,0,0,0,0,3.4253965752885e-06,3.81812003405763e-06,9.41568052125207e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"284052",0,0,0,0,9.63170294287052e-07,0,2.30471036704817e-06,5.36777296467469e-06,3.49929664137508e-06,7.98506792298402e-05,1.32225660089385e-05,2.6287426723798e-05,0.00115864039159134,0.00244656647071226,0.00382158933156319,7.44795028588671e-05,2.70459409113806e-06,1.21010144280395e-06,5.11177753544166e-05,2.43345514128235e-05,5.36281211566513e-05,0,5.78000794338235e-06,8.22275779784679e-06,2.05957739531426e-06,9.27436445099008e-07
"511535",0,0,0,0,0,0,0,0,4.9989952019644e-07,9.98133490373002e-06,4.7223450031923e-07,0,6.85079315057701e-06,4.24235559339737e-05,4.70784026062604e-05,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"226739",0,0,0,0,0,0,0,0,0,0,0,0,5.99444400675488e-06,2.16360135263266e-05,1.94198410750824e-05,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"264388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15041615422018e-06,0,0,0,0,0
"105381",0,0,0,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,1.76544009773476e-06,0,0,0,1.70392584514722e-05,0,0,0,0,0,0,0
"558598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50264565397706e-05,0,0,0,0,0
"536982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"278445",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,3.25412674652408e-05,7.38169873251142e-05,4.35475224107908e-05,0,0,0,0,0,0,1.06670535251412e-06,0,0,0,0
"557916",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"2744",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.28452371573319e-05,3.30903736284995e-05,2.82470415637562e-05,0,0,0,0,0,0,0,0,0,0,0
"544167",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-05,5.26052093581274e-05,6.17904034207167e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"549137",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,1.27270667801921e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"194108",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,3.33976166090629e-05,6.66049828163387e-05,5.35516829646212e-05,1.90973084253505e-06,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"112889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"143935",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,4.7223450031923e-07,1.64296417023738e-06,8.39222160945683e-05,0.000115392072140408,0.000112988166255025,1.90973084253505e-06,0,0,1.70392584514722e-05,4.05575856880392e-06,3.57520807711009e-06,1.06670535251412e-06,0,1.64455155956936e-06,0,0
"149727",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"332648",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"114372",0,0,0,0,0,0,0,0,0,0,0,0,9.41984058204339e-06,2.12117779669868e-05,1.76544009773476e-05,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"209842",0,0,0,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,0,0,0,0,0,0,0,0,0,0,0,0
"564996",0,0,0,0,0,0,4.60942073409635e-06,0,4.9989952019644e-07,9.98133490373002e-06,1.41670350095769e-06,4.92889251071213e-06,0.0002980095020501,0.000538354924802126,0.000493146267300577,1.33681158977454e-05,6.76148522784515e-07,0,0,2.02787928440196e-06,0,0,0,2.46682733935404e-06,0,0
"85265",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"99031",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"563567",1.15730426802241e-06,8.80702659810103e-07,0,6.47898767113436e-07,0,1.39093085265452e-06,0,0,1.49969856058932e-06,3.99253396149201e-05,4.7223450031923e-06,7.39333876606819e-06,0.000208949191092599,0.000397932954660673,0.000626731234695841,1.14583850552103e-05,5.40918818227612e-06,7.2606086568237e-06,0.00979757360959651,0.000395436460458382,0.000918828475817293,4.26682141005647e-06,0,4.11137889892339e-06,0,1.85487289019802e-06
"251287",0,0,0,0,4.81585147143526e-07,0,0,0,4.9989952019644e-07,1.996266980746e-05,1.88893800127692e-06,4.92889251071213e-06,0.000140441259586829,0.000340236918590469,0.000561998431112233,9.54865421267526e-06,0,0,1.70392584514722e-05,6.08363785320587e-06,2.14512484626605e-05,0,0,1.64455155956936e-06,0,9.27436445099008e-07
"573498",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,4.7223450031923e-07,1.64296417023738e-06,6.0800789211371e-05,0.000159936805871081,0.000248338573748023,1.90973084253505e-06,0,0,5.11177753544166e-05,8.92266885136862e-05,7.50793696193118e-05,1.06670535251412e-06,8.25715420483192e-07,8.22275779784679e-07,0,0
"565564",1.15730426802241e-06,0,0,6.47898767113436e-07,0,0,4.60942073409635e-06,2.68388648233734e-05,9.99799040392881e-07,3.99253396149201e-05,4.7223450031923e-07,8.21482085118688e-07,1.71269828764425e-05,5.81202716295439e-05,7.53254441700166e-05,3.81946168507011e-06,4.05689113670709e-06,9.07576082102963e-06,0.00989980916030534,0.00495816485036279,0.0106541200697881,6.40023211508471e-06,1.65143084096638e-06,2.71351007328944e-05,2.05957739531426e-06,2.78230933529703e-06
"529600",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,7.15041615422018e-06,0,0,0,0,0
"71675",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"562167",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,8.56349143822126e-07,2.12117779669868e-06,7.65024042351731e-06,0,0,0,0.000494138495092694,0.00018656489416498,0.000654263078111146,0,0,0,0,0
"568335",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,1.14543601021729e-05,1.00041605538303e-05,0,0,0,0,0,0,0,0,0,0,0
"249337",0,2.64210797943031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575415",6.94382560813446e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.69694223735895e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"22845",8.10112987615687e-06,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,1.10301245428332e-05,2.94240016289127e-05,0,0,0,0,2.02787928440196e-06,3.57520807711009e-06,0,0,0,0,0
"139125",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"555650",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"406212",2.31460853604482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
